date,part_name,supplier_name,historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,energy_cost,maintenance_cost,production_cost,market_price,safety_score,quality_score,procurement_source,safety_risk,decision
2031-12-12,Cooling Fan,Supplier_D,1087,4135,2365.28,95.49,1.18,18,41.25,1.51,9.51,220.07,752.0,9919.74,10402.9,67,68.89,External,Medium,Procure
2031-12-13,Compressor Unit,Supplier_D,1010,2999,1336.17,54.84,4.43,32,45.39,4.14,3.19,745.26,838.17,6423.4,7083.33,82,79.26,External,Low,Manufacture
2031-12-14,Gear Assembly,Supplier_A,1134,1546,396.71,89.53,1.88,21,55.17,5.09,14.48,796.92,412.95,5475.56,5036.72,72,66.17,External,Medium,Procure
2031-12-15,Cooling Fan,Supplier_D,1019,4543,2197.96,58.74,4.29,29,67.77,11.73,11.2,1073.31,867.69,9606.13,10067.55,35,51.5,External,High,Procure
2031-12-16,Bearing Unit,Supplier_B,1048,4889,841.32,56.19,2.75,32,55.31,1.04,8.0,1045.61,221.83,5067.46,4696.5,76,75.5,External,Medium,Procure
2031-12-17,Steel Frame,Supplier_B,1019,1012,668.29,94.08,3.53,25,86.57,4.39,6.23,169.16,859.91,5014.62,4952.12,31,59.1,External,High,Procure
2031-12-18,Industrial Sensor,Supplier_E,1063,4342,846.16,42.83,1.3,12,26.99,11.23,4.16,1053.37,817.39,5300.62,4934.33,36,66.36,External,High,Procure
2031-12-19,Motor Shaft,Supplier_B,978,1811,1498.51,79.64,3.33,9,75.9,4.37,7.31,155.97,106.22,6570.07,6955.11,57,67.22,External,High,Procure
2031-12-20,Steel Frame,Supplier_D,1035,774,370.33,42.59,2.16,7,43.41,3.48,10.25,269.53,493.13,3392.31,3102.51,85,73.55,External,Low,Procure
2031-12-21,Control Valve,Supplier_C,1013,1539,1308.04,88.05,1.38,14,46.43,9.03,10.6,222.71,499.51,7041.29,7365.11,30,57.28,External,High,Procure
2031-12-22,Brake Plate,Supplier_B,1072,2834,2260.21,89.76,4.63,20,69.62,9.2,12.49,299.87,98.43,9265.82,9505.23,39,53.91,External,High,Procure
2031-12-23,Brake Plate,Supplier_D,1114,3730,632.79,93.6,3.41,20,85.06,6.19,8.52,983.59,83.6,5821.72,6391.14,52,56.96,External,High,Procure
2031-12-24,Compressor Unit,Supplier_D,1101,785,961.73,51.17,1.97,10,70.13,11.42,18.56,854.73,54.33,6412.36,6704.59,49,54.87,External,High,Procure
2031-12-25,Hydraulic Pump,Supplier_E,969,1226,1111.08,47.47,2.68,11,74.31,3.23,10.93,855.66,495.83,6865.57,7800.14,60,73.81,External,Medium,Procure
2031-12-26,Bearing Unit,Supplier_E,1171,4316,1548.31,70.21,2.43,39,72.55,11.05,9.63,1114.34,444.24,8217.62,7896.34,54,54.99,External,High,Procure
2031-12-27,Control Valve,Supplier_B,1095,2566,2314.28,56.3,3.8,19,42.47,9.31,2.87,531.04,849.39,8536.62,8934.11,43,58.81,External,High,Procure
2031-12-28,Motor Shaft,Supplier_B,1050,2497,1107.44,76.38,3.43,19,72.99,5.05,12.78,103.62,340.96,6109.85,6310.47,62,63.62,External,Medium,Procure
2031-12-29,Brake Plate,Supplier_D,1096,4237,359.05,70.82,1.08,6,74.92,9.88,12.85,803.75,609.49,5535.01,5157.73,59,48.48,External,High,Procure
2031-12-30,Steel Frame,Supplier_B,1100,3538,1000.29,48.69,1.79,8,57.34,2.47,12.5,1054.88,56.43,5985.51,6463.87,68,72.31,External,Medium,Procure
2031-12-31,Industrial Sensor,Supplier_C,1065,4224,637.2,84.36,2.91,1,57.57,2.44,17.98,1173.89,614.01,7237.12,7662.61,66,65.34,External,Medium,Procure
2032-01-01,Cooling Fan,Supplier_A,1107,1065,1699.08,88.23,2.78,23,73.18,11.23,15.73,500.28,826.44,9073.28,8750.77,59,45.86,External,High,Procure
2032-01-02,Motor Shaft,Supplier_A,1074,1019,267.3,97.78,3.07,37,77.19,2.04,17.61,1004.37,351.55,5925.98,5090.16,37,66.09,External,High,Procure
2032-01-03,Steel Frame,Supplier_D,1087,2972,871.44,63.73,3.86,10,43.6,1.04,3.07,1034.15,316.95,4805.74,4753.54,86,77.1,External,Low,Procure
2032-01-04,Steel Frame,Supplier_A,1077,1608,1453.9,60.26,3.73,2,76.11,5.28,7.73,258.88,582.13,7019.21,6676.36,39,68.6,External,High,Procure
2032-01-05,Brake Plate,Supplier_D,1047,1312,837.87,51.54,2.49,36,76.99,2.14,7.74,794.65,329.27,5059.65,5141.11,56,74.28,External,High,Procure
2032-01-06,Motor Shaft,Supplier_D,1121,971,1467.29,50.85,4.51,2,36.39,10.49,13.83,290.45,392.06,7067.71,7073.2,54,64.02,External,High,Procure
2032-01-07,Gear Assembly,Supplier_C,1144,4490,463.84,59.26,1.25,15,70.19,11.15,10.08,591.29,282.15,4575.17,5465.95,44,58.39,External,High,Procure
2032-01-08,Gear Assembly,Supplier_E,1144,3354,2368.45,98.91,3.34,20,33.06,6.31,15.99,1067.19,343.16,11635.53,11266.72,78,59.14,External,Medium,Procure
2032-01-09,Motor Shaft,Supplier_B,1161,963,869.09,45.54,4.8,21,26.51,5.68,8.92,968.41,627.5,5582.16,5878.02,81,76.1,External,Low,Manufacture
2032-01-10,Motor Shaft,Supplier_C,1142,4053,2322.9,55.56,3.2,30,60.22,6.93,5.99,727.37,834.02,8507.7,7831.82,79,66.21,External,Medium,Procure
2032-01-11,Compressor Unit,Supplier_E,1107,3208,949.42,45.16,2.82,24,83.61,3.49,7.24,989.58,545.65,5708.05,5218.52,39,71.04,External,High,Procure
2032-01-12,Control Valve,Supplier_D,1172,3155,1998.23,56.42,1.54,2,22.48,4.28,5.28,268.11,58.53,7233.96,7012.7,83,80.58,External,Low,Procure
2032-01-13,Control Valve,Supplier_C,1076,4094,766.23,45.54,4.24,38,77.86,2.11,5.56,314.41,274.31,3920.02,3497.33,44,76.44,External,High,Procure
2032-01-14,Bearing Unit,Supplier_D,1100,2782,1740.47,70.5,2.5,22,55.45,5.91,5.9,329.75,859.4,7822.8,8040.97,65,63.94,External,Medium,Procure
2032-01-15,Industrial Sensor,Supplier_A,1100,4790,944.55,66.3,3.8,29,80.26,7.73,2.29,953.61,823.77,5739.71,5725.73,32,56.89,External,High,Procure
2032-01-16,Compressor Unit,Supplier_D,1195,713,1371.07,50.44,1.79,14,79.04,11.23,14.89,1080.06,148.3,7346.23,7758.54,41,55.18,External,High,Procure
2032-01-17,Hydraulic Pump,Supplier_A,1192,1972,1749.77,50.49,1.17,5,81.27,9.13,9.19,719.12,822.15,8426.16,7913.03,30,62.64,External,High,Procure
2032-01-18,Cooling Fan,Supplier_D,1175,3254,1554.43,77.57,2.22,24,73.82,8.95,2.41,1153.77,869.85,7654.1,7743.46,68,57.36,External,Medium,Procure
2032-01-19,Motor Shaft,Supplier_D,1204,4660,1525.45,63.23,2.13,26,79.01,4.39,8.66,900.83,325.89,7841.22,7469.18,52,67.62,External,High,Procure
2032-01-20,Brake Plate,Supplier_E,1120,3473,351.07,43.37,4.49,2,32.32,10.77,18.3,720.05,645.86,5316.89,5953.05,38,62.76,InHouse,High,Procure
2032-01-21,Hydraulic Pump,Supplier_D,1178,3291,772.88,95.21,4.46,34,41.27,11.42,11.2,772.75,525.99,6229.6,5716.53,35,50.68,External,High,Procure
2032-01-22,Motor Shaft,Supplier_D,1160,667,1515.23,64.3,3.14,23,36.97,11.25,19.76,1034.49,336.49,8244.52,7365.68,32,52.33,External,High,Procure
2032-01-23,Hydraulic Pump,Supplier_D,1206,4233,242.13,75.46,1.08,35,71.97,1.43,11.72,199.2,180.34,4257.71,3964.29,68,73.7,External,Medium,Procure
2032-01-24,Cooling Fan,Supplier_B,1166,344,776.48,93.12,1.91,15,30.76,7.65,19.33,284.82,361.88,7056.28,6495.55,73,63.03,External,Medium,Procure
2032-01-25,Brake Plate,Supplier_B,1157,120,727.13,64.13,3.56,3,32.76,8.08,5.63,392.92,838.63,5246.25,5317.85,76,74.01,External,Medium,Manufacture
2032-01-26,Brake Plate,Supplier_C,1201,493,774.67,89.24,1.41,12,81.53,4.25,7.22,1084.25,739.56,6797.04,7087.98,46,62.16,External,High,Procure
2032-01-27,Brake Plate,Supplier_E,1219,3914,1431.9,94.89,3.8,38,69.41,11.92,14.6,1139.44,331.07,9239.16,9604.05,47,50.16,External,High,Procure
2032-01-28,Brake Plate,Supplier_B,1153,2155,1538.51,50.44,1.05,17,81.28,4.2,19.76,491.79,515.52,7591.75,6524.02,40,70.65,External,High,Procure
2032-01-29,Bearing Unit,Supplier_C,1183,3615,2290.7,93.55,3.73,38,29.75,3.38,16.86,1116.24,395.07,10601.3,10962.44,79,70.08,External,Medium,Manufacture
2032-01-30,Bearing Unit,Supplier_C,1141,2475,1087.87,47.19,4.38,27,47.93,6.33,11.97,701.53,446.3,6163.36,6276.94,78,72.07,External,Medium,Manufacture
2032-01-31,Brake Plate,Supplier_C,1079,2010,2331.13,56.51,2.88,19,39.82,4.55,3.53,620.6,697.03,8992.83,9343.58,96,75.08,External,Low,Manufacture
2032-02-01,Gear Assembly,Supplier_E,1203,389,1699.49,88.49,4.32,21,20.68,11.16,8.56,1016.04,511.56,8659.93,9099.66,52,56.91,External,High,Procure
2032-02-02,Motor Shaft,Supplier_A,1224,2658,2299.12,94.04,4.13,24,39.92,5.84,3.56,700.69,203.89,9047.64,8739.11,73,65.2,External,Medium,Procure
2032-02-03,Cooling Fan,Supplier_E,1211,460,2116.99,81.05,3.69,24,46.57,5.51,7.6,599.93,278.68,8570.46,8118.05,75,70.22,External,Medium,Procure
2032-02-04,Cooling Fan,Supplier_C,1115,1722,1781.44,46.29,2.78,19,26.46,7.88,6.66,117.56,532.62,6574.92,6738.69,79,71.47,External,Medium,Manufacture
2032-02-05,Gear Assembly,Supplier_D,1189,4414,1019.04,71.38,2.09,31,59.65,1.89,8.99,114.19,638.9,5777.9,6260.33,75,76.4,External,Medium,Manufacture
2032-02-06,Hydraulic Pump,Supplier_C,1108,4194,754.55,74.36,4.44,20,46.82,9.32,17.07,790.35,481.9,6617.88,5992.02,57,63.11,InHouse,High,Procure
2032-02-07,Industrial Sensor,Supplier_D,1272,2553,711.5,56.91,3.59,15,23.25,9.45,4.71,180.76,577.18,4105.28,4136.9,40,67.4,External,High,Procure
2032-02-08,Bearing Unit,Supplier_E,1164,2115,2390.0,99.48,4.19,35,69.28,6.21,7.51,910.64,720.97,10686.13,10426.73,60,60.09,External,Medium,Procure
2032-02-09,Control Valve,Supplier_A,1272,2140,2404.72,60.14,3.21,35,71.05,11.51,6.7,784.58,513.58,9313.78,9052.59,45,48.59,External,High,Procure
2032-02-10,Hydraulic Pump,Supplier_B,1260,2144,1867.11,52.62,1.69,33,78.41,7.37,7.33,603.5,880.61,8216.57,8021.7,51,61.71,External,High,Procure
2032-02-11,Steel Frame,Supplier_B,1180,2900,2232.73,46.61,4.92,18,53.99,8.65,8.49,880.78,250.23,8630.32,8957.84,65,65.13,External,Medium,Procure
2032-02-12,Motor Shaft,Supplier_A,1172,3070,2313.69,62.71,1.73,17,87.81,11.17,6.4,1192.38,831.74,10036.45,10325.83,44,52.38,External,High,Procure
2032-02-13,Control Valve,Supplier_D,1241,931,1376.58,81.56,4.64,8,83.98,8.33,18.97,370.99,260.51,7649.24,7205.22,30,56.82,External,High,Procure
2032-02-14,Gear Assembly,Supplier_D,1189,1893,1646.84,53.89,1.83,20,58.59,5.75,9.56,712.76,501.9,7132.48,6445.59,66,66.93,External,Medium,Procure
2032-02-15,Hydraulic Pump,Supplier_A,1234,3792,1163.14,86.17,2.49,11,51.15,1.27,4.05,1027.14,437.52,6480.86,7018.08,67,68.5,External,Medium,Procure
2032-02-16,Compressor Unit,Supplier_A,1210,1891,1162.53,48.12,2.76,30,20.21,9.01,10.42,118.56,366.95,5833.99,6235.21,50,69.29,External,High,Procure
2032-02-17,Industrial Sensor,Supplier_C,1154,2941,288.39,66.43,4.69,27,69.77,11.61,5.32,323.86,868.32,3771.49,4390.79,39,49.51,External,High,Procure
2032-02-18,Industrial Sensor,Supplier_E,1136,4790,1197.79,82.14,4.55,39,59.55,6.17,5.89,673.05,281.46,6908.77,7182.67,66,60.63,External,Medium,Procure
2032-02-19,Gear Assembly,Supplier_C,1249,2254,1749.03,48.12,4.29,14,85.63,4.74,7.13,707.47,623.64,7215.99,7882.51,37,64.18,External,High,Procure
2032-02-20,Gear Assembly,Supplier_C,1215,680,1170.56,75.87,2.51,15,61.6,6.71,4.25,194.97,733.46,5824.13,4666.14,72,66.53,External,Medium,Procure
2032-02-21,Motor Shaft,Supplier_E,1218,2953,2206.54,87.94,1.02,12,89.5,9.01,14.98,548.17,217.46,9287.43,9229.43,43,51.49,External,High,Procure
2032-02-22,Gear Assembly,Supplier_B,1276,2336,964.89,75.73,3.73,20,79.77,1.01,16.26,671.76,877.18,7870.33,7523.35,58,69.35,External,High,Procure
2032-02-23,Cooling Fan,Supplier_E,1299,4276,505.17,70.69,2.64,17,86.75,10.76,9.1,565.27,514.64,4812.5,5805.13,52,48.82,External,High,Procure
2032-02-24,Steel Frame,Supplier_B,1236,2255,2066.58,90.3,4.03,26,42.94,10.75,14.4,870.66,827.32,9692.19,9092.57,32,52.49,External,High,Procure
2032-02-25,Gear Assembly,Supplier_E,1235,1444,1750.08,99.13,4.18,14,30.45,6.95,9.0,948.5,614.3,8905.89,8234.25,71,66.26,External,Medium,Procure
2032-02-26,Control Valve,Supplier_B,1275,445,756.18,50.88,2.76,25,75.78,2.35,4.95,606.29,602.01,3938.43,3624.87,55,69.29,External,High,Procure
2032-02-27,Compressor Unit,Supplier_D,1193,1986,1433.84,81.48,3.99,26,75.03,8.39,9.15,568.23,343.75,7589.98,7327.4,31,54.83,External,High,Procure
2032-02-28,Bearing Unit,Supplier_D,1266,654,1124.26,44.84,4.36,25,34.8,2.52,12.03,875.9,705.0,6458.66,6270.47,84,81.36,External,Low,Procure
2032-02-29,Brake Plate,Supplier_E,1282,3870,2359.38,42.57,4.71,25,73.53,6.58,2.74,710.83,75.32,7876.96,8328.75,71,64.23,External,Medium,Manufacture
2032-03-01,Industrial Sensor,Supplier_A,1290,4497,1596.86,56.85,3.33,27,60.74,2.03,13.78,1057.48,522.45,8140.52,8881.49,63,72.66,External,Medium,Procure
2032-03-02,Steel Frame,Supplier_D,1173,299,564.3,98.26,4.11,12,27.67,7.48,15.37,629.26,77.32,5866.94,6351.96,60,58.13,External,Medium,Procure
2032-03-03,Hydraulic Pump,Supplier_E,1228,3040,1354.94,73.13,2.98,20,55.12,4.5,17.48,731.76,310.84,8231.16,9470.31,67,68.39,External,Medium,Procure
2032-03-04,Industrial Sensor,Supplier_E,1224,3590,2183.88,56.1,1.17,16,85.18,10.14,3.85,241.69,131.85,7295.64,7937.56,50,57.4,External,High,Procure
2032-03-05,Hydraulic Pump,Supplier_D,1270,406,1744.44,47.96,1.62,25,55.45,9.8,2.0,1019.6,824.85,7571.93,7255.5,49,65.41,External,High,Procure
2032-03-06,Gear Assembly,Supplier_E,1288,3175,2137.64,95.21,1.51,27,75.21,11.98,3.32,564.52,584.02,7951.29,7895.06,54,44.6,External,High,Procure
2032-03-07,Compressor Unit,Supplier_A,1335,1756,775.92,61.74,1.69,18,22.02,3.83,18.63,890.97,618.23,6537.48,6932.92,81,78.14,External,Low,Manufacture
2032-03-08,Gear Assembly,Supplier_B,1247,2792,2243.21,58.4,1.04,10,70.97,1.68,15.78,572.43,773.46,10031.19,9452.96,76,77.41,External,Medium,Procure
2032-03-09,Brake Plate,Supplier_E,1248,1864,1937.91,91.48,4.43,30,86.28,5.87,17.04,101.11,673.08,9277.79,9121.93,53,58.09,External,High,Procure
2032-03-10,Cooling Fan,Supplier_D,1323,375,1876.5,76.26,3.24,1,54.97,1.92,11.31,540.45,155.57,8621.82,8947.16,88,72.87,External,Low,Manufacture
2032-03-11,Hydraulic Pump,Supplier_A,1286,3461,997.04,50.12,2.53,4,43.64,2.96,11.48,262.25,574.91,5960.84,6916.88,99,75.62,External,Low,Manufacture
2032-03-12,Steel Frame,Supplier_A,1331,1501,2241.61,65.29,2.64,23,65.27,7.57,7.37,538.48,881.45,9623.17,9639.84,70,59.63,External,Medium,Manufacture
2032-03-13,Control Valve,Supplier_E,1288,4833,1667.35,95.69,2.85,7,84.14,7.51,17.17,453.48,232.0,8857.62,8954.1,46,57.43,External,High,Procure
2032-03-14,Compressor Unit,Supplier_C,1224,1875,2159.23,94.07,1.3,30,32.37,1.48,16.94,322.8,576.76,9988.8,10246.96,64,72.56,External,Medium,Procure
2032-03-15,Compressor Unit,Supplier_D,1217,3481,1030.23,44.21,2.1,26,48.26,5.87,9.06,236.15,529.07,5495.93,4628.87,88,71.93,External,Low,Procure
2032-03-16,Motor Shaft,Supplier_A,1208,4150,535.0,56.12,4.41,1,30.94,6.83,7.93,901.42,382.9,4379.41,4198.94,66,78.12,InHouse,Medium,Procure
2032-03-17,Motor Shaft,Supplier_D,1309,3560,964.38,49.27,3.97,29,54.77,3.95,15.29,930.35,861.44,6935.83,6508.44,97,73.21,External,Low,Procure
2032-03-18,Industrial Sensor,Supplier_E,1333,1980,1247.11,72.03,3.25,25,57.83,10.59,2.47,391.5,352.94,5721.65,6110.36,44,54.65,External,High,Procure
2032-03-19,Industrial Sensor,Supplier_E,1364,3935,1426.84,85.0,2.92,26,86.09,2.77,17.48,644.71,129.63,7927.46,7708.15,55,65.18,External,High,Procure
2032-03-20,Bearing Unit,Supplier_C,1319,4378,1374.86,57.73,2.04,17,48.88,3.79,10.03,610.48,868.16,7990.62,8598.69,95,68.9,External,Low,Manufacture
2032-03-21,Hydraulic Pump,Supplier_C,1334,1944,1455.93,85.48,2.89,31,59.69,2.73,9.94,490.77,669.84,7919.06,8137.04,75,66.9,External,Medium,Manufacture
2032-03-22,Steel Frame,Supplier_E,1256,3477,2135.92,80.12,3.39,8,81.97,2.28,14.04,405.4,341.08,9097.7,9018.03,58,65.14,External,High,Procure
2032-03-23,Control Valve,Supplier_B,1231,171,591.23,83.69,3.85,5,42.5,10.67,13.62,304.63,288.43,5666.78,5385.65,49,53.27,External,High,Procure
2032-03-24,Industrial Sensor,Supplier_B,1322,1776,926.92,96.89,1.67,1,67.19,4.06,6.79,1060.18,838.82,7458.79,7101.94,72,66.45,External,Medium,Procure
2032-03-25,Brake Plate,Supplier_A,1303,1395,2243.8,65.48,4.25,15,73.0,8.95,18.98,1016.64,282.52,10043.43,10849.57,64,55.64,External,Medium,Procure
2032-03-26,Brake Plate,Supplier_C,1289,1143,1489.05,60.55,2.38,36,43.14,5.71,19.75,558.9,506.58,8753.04,7735.22,81,67.91,External,Low,Procure
2032-03-27,Steel Frame,Supplier_A,1302,2725,1541.8,81.03,3.01,7,31.5,7.99,11.47,893.32,232.71,7598.93,7557.1,78,62.78,External,Medium,Procure
2032-03-28,Cooling Fan,Supplier_D,1299,3142,1299.54,88.45,3.43,27,55.2,11.21,12.1,648.17,895.93,8011.34,8054.15,34,49.26,External,High,Procure
2032-03-29,Hydraulic Pump,Supplier_E,1343,914,1462.64,51.49,2.95,35,44.98,10.29,11.98,193.92,704.08,7074.5,5944.99,30,61.46,External,High,Procure
2032-03-30,Hydraulic Pump,Supplier_E,1343,2294,655.58,90.81,3.29,27,38.65,1.76,10.74,1004.63,532.49,6083.4,6737.87,60,71.33,External,Medium,Procure
2032-03-31,Hydraulic Pump,Supplier_B,1310,3600,1457.79,43.47,1.45,20,88.14,10.3,19.01,341.2,683.95,7621.59,7727.0,45,56.56,External,High,Procure
2032-04-01,Motor Shaft,Supplier_A,1323,409,2493.5,40.38,2.73,18,55.15,5.97,6.41,877.5,828.91,9260.17,9625.67,76,67.61,External,Medium,Manufacture
2032-04-02,Hydraulic Pump,Supplier_A,1308,2161,1501.91,49.51,2.12,2,79.95,4.85,3.94,680.14,868.66,6604.49,6976.35,36,70.46,External,High,Procure
2032-04-03,Steel Frame,Supplier_D,1264,4327,302.13,98.72,1.34,30,33.67,8.4,18.73,859.59,718.12,6256.8,6711.93,69,59.44,External,Medium,Procure
2032-04-04,Compressor Unit,Supplier_A,1319,1977,2031.8,71.41,1.77,38,85.76,11.45,5.83,618.32,771.71,8931.25,9336.08,57,48.97,External,High,Procure
2032-04-05,Brake Plate,Supplier_D,1222,2902,1111.89,42.79,3.41,30,75.61,2.04,15.48,872.82,388.12,6312.92,6717.48,33,76.65,External,High,Procure
2032-04-06,Industrial Sensor,Supplier_A,1332,2586,553.46,99.83,1.79,7,76.61,9.45,5.67,136.09,383.05,5119.15,5314.38,33,48.26,External,High,Procure
2032-04-07,Steel Frame,Supplier_C,1231,4935,2183.8,84.69,1.72,39,47.28,3.24,19.28,144.94,737.05,10308.84,10803.27,72,69.2,External,Medium,Manufacture
2032-04-08,Gear Assembly,Supplier_E,1297,3845,655.34,90.28,3.21,13,53.99,5.18,16.24,1085.97,695.68,6545.96,7908.8,72,57.83,External,Medium,Manufacture
2032-04-09,Industrial Sensor,Supplier_D,1246,894,2317.76,52.78,4.62,33,61.53,10.61,18.54,924.66,815.83,11047.13,10620.13,56,60.44,External,High,Procure
2032-04-10,Steel Frame,Supplier_E,1308,4114,1216.13,46.33,4.15,30,75.28,7.0,19.12,1011.31,163.06,7319.2,7576.55,32,62.26,External,High,Procure
2032-04-11,Compressor Unit,Supplier_E,1281,4453,1908.42,70.91,4.62,30,79.43,1.74,3.52,602.24,637.19,7493.23,7912.55,40,69.89,External,High,Procure
2032-04-12,Control Valve,Supplier_A,1211,3507,1458.09,86.33,3.33,23,25.46,6.59,9.8,605.61,600.5,7651.55,6882.21,77,66.66,External,Medium,Procure
2032-04-13,Industrial Sensor,Supplier_A,1301,2556,790.24,78.27,2.64,24,83.28,9.69,13.67,687.4,728.74,6365.28,7311.83,49,57.84,External,High,Procure
2032-04-14,Gear Assembly,Supplier_D,1255,1951,1743.51,77.86,3.92,20,85.62,6.82,16.44,368.03,70.87,8713.91,9039.15,58,60.56,External,High,Procure
2032-04-15,Compressor Unit,Supplier_B,1320,1074,2403.2,85.43,2.05,28,61.5,2.84,6.35,906.85,752.31,9903.56,10059.47,70,61.76,External,Medium,Manufacture
2032-04-16,Industrial Sensor,Supplier_B,1280,1147,1970.17,53.62,1.31,19,33.07,5.9,18.46,1012.4,327.46,9155.56,8975.69,97,70.53,External,Low,Procure
2032-04-17,Compressor Unit,Supplier_E,1297,4466,1589.24,79.69,2.38,13,77.29,11.17,5.98,1097.95,634.05,7803.84,8226.65,43,49.35,External,High,Procure
2032-04-18,Compressor Unit,Supplier_B,1235,4337,2478.44,63.53,2.2,16,58.4,8.24,17.59,668.74,574.08,10522.57,9964.15,70,60.96,External,Medium,Procure
2032-04-19,Motor Shaft,Supplier_C,1251,3889,810.25,44.19,3.7,15,77.2,9.03,11.23,556.03,424.17,5560.39,6425.43,42,56.38,External,High,Procure
2032-04-20,Cooling Fan,Supplier_A,1256,3121,343.39,52.13,3.21,11,77.04,9.65,11.28,1014.03,684.12,5013.18,5537.08,40,61.18,External,High,Procure
2032-04-21,Cooling Fan,Supplier_E,1314,4469,273.9,87.64,1.55,12,26.07,2.0,8.73,927.93,867.04,4840.15,4778.68,66,75.65,External,Medium,Procure
2032-04-22,Motor Shaft,Supplier_A,1350,4129,1834.58,93.76,4.63,22,62.49,7.4,3.86,1054.0,324.95,7986.98,8707.66,69,55.1,External,Medium,Procure
2032-04-23,Bearing Unit,Supplier_B,1237,564,2109.53,56.97,3.37,25,53.82,5.14,8.25,821.3,686.17,8777.11,7906.9,85,68.52,External,Low,Procure
2032-04-24,Steel Frame,Supplier_C,1321,387,1660.73,51.42,2.83,3,86.23,2.53,9.68,1071.64,317.36,7178.05,6674.35,35,71.83,External,High,Procure
2032-04-25,Steel Frame,Supplier_C,1173,3295,2281.56,41.6,4.75,24,40.76,3.23,10.62,197.95,768.81,8444.74,8476.01,97,81.66,External,Low,Manufacture
2032-04-26,Steel Frame,Supplier_D,1216,975,1805.34,96.86,1.39,25,34.42,9.59,15.3,847.52,421.68,9653.01,9705.46,40,57.5,External,High,Procure
2032-04-27,Cooling Fan,Supplier_E,1225,2092,1053.2,81.03,4.16,9,82.8,2.78,8.34,197.67,431.88,6428.32,6655.0,50,63.87,InHouse,High,Procure
2032-04-28,Gear Assembly,Supplier_C,1206,3025,616.89,97.42,2.46,28,30.41,4.44,9.32,923.8,706.1,5687.61,5793.4,74,66.31,External,Medium,Manufacture
2032-04-29,Control Valve,Supplier_E,1195,1220,2326.69,91.83,3.78,30,68.06,4.13,18.31,791.29,471.74,11931.54,12556.74,77,64.78,External,Medium,Manufacture
2032-04-30,Bearing Unit,Supplier_E,1283,546,438.27,60.43,4.72,7,41.0,1.53,15.55,117.59,276.65,4676.98,3950.45,87,79.57,External,Low,Procure
2032-05-01,Industrial Sensor,Supplier_E,1253,2932,1448.87,46.76,3.07,11,59.75,6.08,2.41,759.19,896.21,6161.64,5206.43,68,66.09,External,Medium,Procure
2032-05-02,Cooling Fan,Supplier_A,1279,3668,922.22,69.94,1.09,10,63.14,9.43,16.62,260.91,577.19,6995.03,6298.25,32,55.03,External,High,Procure
2032-05-03,Steel Frame,Supplier_E,1291,2996,824.25,41.61,1.12,3,49.22,1.24,19.82,256.65,598.38,6251.77,5605.3,94,84.8,External,Low,Procure
2032-05-04,Hydraulic Pump,Supplier_B,1270,821,1685.42,48.99,2.32,19,88.25,2.24,18.92,265.51,599.59,8582.63,8605.83,49,75.3,External,High,Procure
2032-05-05,Cooling Fan,Supplier_C,1286,2263,731.84,54.01,4.13,2,29.23,8.92,17.05,632.21,800.86,6636.48,6571.49,73,68.56,InHouse,Medium,Procure
2032-05-06,Control Valve,Supplier_A,1252,2682,2307.64,79.94,2.15,17,47.4,7.53,13.33,227.07,206.29,9723.46,9891.37,61,63.97,External,Medium,Procure
2032-05-07,Motor Shaft,Supplier_C,1200,1451,1133.9,70.59,2.34,29,50.13,8.87,7.01,238.22,100.28,5050.97,5240.31,77,56.31,External,Medium,Manufacture
2032-05-08,Control Valve,Supplier_B,1299,4080,1757.96,58.15,4.14,2,64.17,3.53,13.78,381.78,378.7,8214.1,8361.42,60,66.11,External,Medium,Procure
2032-05-09,Cooling Fan,Supplier_A,1223,4602,1873.84,73.89,1.46,16,48.51,9.84,14.52,100.94,530.17,8551.93,7793.2,59,56.39,External,High,Procure
2032-05-10,Steel Frame,Supplier_D,1206,3484,1770.77,47.51,4.39,10,26.79,6.28,7.07,403.37,292.85,7096.01,6999.21,61,76.38,External,Medium,Procure
2032-05-11,Compressor Unit,Supplier_B,1238,1825,2277.82,85.34,2.06,4,86.32,7.71,6.6,780.25,635.83,9406.81,9163.32,42,53.9,External,High,Procure
